id	output
{"blockNumber":"299762273","poolId":"0xb906064872360d184d60f19eeb54d79dc8e23515103954bc5c40aaf6bfacba10","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-92109,"tickUpper":198}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"299762345","poolId":"0xb906064872360d184d60f19eeb54d79dc8e23515103954bc5c40aaf6bfacba10","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-92109,"tickUpper":198}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"299762508","poolId":"0xb906064872360d184d60f19eeb54d79dc8e23515103954bc5c40aaf6bfacba10","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-92109,"tickUpper":198}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"299766763","poolId":"0xf988ee86062b16fa78377b4fd2808471293d6289762cac39db6368fd606ec6a8","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-887220,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"299767083","poolId":"0xf89787e951a56a567f28390a5897f42705e841609c488cd0875fdd662db12fa7","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-887220,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"299767192","poolId":"0xf89787e951a56a567f28390a5897f42705e841609c488cd0875fdd662db12fa7","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-887220,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"299772374","poolId":"0x9a8b00e2141b68b605908841ffc74acef9d9d31134ed074a9637a9e5a98010ce","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-887272,"tickUpper":887272}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"299780451","poolId":"0xa09e456d9e498a6e9c3c6f4d8fd3d2fdcc5644090e072ca529b5185ce8e679e3","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-887272,"tickUpper":887272}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"299802489","poolId":"0xb906064872360d184d60f19eeb54d79dc8e23515103954bc5c40aaf6bfacba10","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-887272,"tickUpper":887272}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300575656","poolId":"0x03df2300e83353309c1069ae3ea89c31b361a009f9c36a1de5c8f0afcc45bde8","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-263940,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300581166","poolId":"0x783ef2da6de46d971e3cb749d0e5940380ef089d418e76448e9a0fb25bd0d120","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-887220,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300582599","poolId":"0x80c735c5a0222241f211b3edb8df2ccefad94553ec18f1c29143f0399c78f500","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":68270,"tickUpper":70300}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300586944","poolId":"0xd4c6e20d35760b0dccc4835e1440cab209ea8175a8e321025184581680ffb2dd","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-196500,"tickUpper":-195540}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300587459","poolId":"0xe9ac8a754b8d500fb5c47193a6109dcbdeb2b56b4aaae8f5643a3549310c4f9c","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-887220,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300588158","poolId":"0xe9ac8a754b8d500fb5c47193a6109dcbdeb2b56b4aaae8f5643a3549310c4f9c","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-887220,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300590273","poolId":"0xd4c6e20d35760b0dccc4835e1440cab209ea8175a8e321025184581680ffb2dd","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-196500,"tickUpper":-195540}	{"ok": true, "feeGrowthInside0X128": "70786433289040406144169216856830105958", "feeGrowthInside1X128": "111208680849065150721621074699"}
{"blockNumber":"300596450","poolId":"0xd4c6e20d35760b0dccc4835e1440cab209ea8175a8e321025184581680ffb2dd","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-196860,"tickUpper":-194640}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300599246","poolId":"0xd4c6e20d35760b0dccc4835e1440cab209ea8175a8e321025184581680ffb2dd","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-196860,"tickUpper":-194640}	{"ok": true, "feeGrowthInside0X128": "19989065329011082583804914176342742472", "feeGrowthInside1X128": "723618786334145098001298040288"}
{"blockNumber":"300599624","poolId":"0xd4c6e20d35760b0dccc4835e1440cab209ea8175a8e321025184581680ffb2dd","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-196860,"tickUpper":-194640}	{"ok": true, "feeGrowthInside0X128": "61627774072039627212218597127028408995", "feeGrowthInside1X128": "723618786334145098001298040288"}
{"blockNumber":"300603707","poolId":"0xce676e592b5e7d64432a7616a99ed5e683002412a7fa021cbae7062eb5cbc088","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":111300,"tickUpper":111540}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300604312","poolId":"0xce676e592b5e7d64432a7616a99ed5e683002412a7fa021cbae7062eb5cbc088","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":111300,"tickUpper":111540}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300606715","poolId":"0x80c735c5a0222241f211b3edb8df2ccefad94553ec18f1c29143f0399c78f500","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":68270,"tickUpper":70300}	{"ok": true, "feeGrowthInside0X128": "31334642245141707043291223472297", "feeGrowthInside1X128": "56384746490241274032643674950996480"}
{"blockNumber":"300609996","poolId":"0x70bf44c3a9b6b047bf60e5a05968225dbf3d6a5b9e8a95a73727e48921e889c1","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":68280,"tickUpper":70260}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300610826","poolId":"0xd4c6e20d35760b0dccc4835e1440cab209ea8175a8e321025184581680ffb2dd","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-196500,"tickUpper":-195540}	{"ok": true, "feeGrowthInside0X128": "346827528257300212200147112727008915413", "feeGrowthInside1X128": "1600134693685045928291330054441"}
{"blockNumber":"300611449","poolId":"0xd4c6e20d35760b0dccc4835e1440cab209ea8175a8e321025184581680ffb2dd","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-196500,"tickUpper":-195540}	{"ok": true, "feeGrowthInside0X128": "346827528257300212200147112727008915413", "feeGrowthInside1X128": "1600134693685045928291330054441"}
{"blockNumber":"300613160","poolId":"0x41b1e6b28a39199365f5348a2bf71d0f785167e920d05254b3f2efd1b9487db5","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":69250,"tickUpper":69940}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300615542","poolId":"0x72099b283d5e29b87d32c978c7c59a2bdfc9a6031ef8c748757ba212efe69658","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":46800,"tickUpper":51240}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300616500","poolId":"0x70bf44c3a9b6b047bf60e5a05968225dbf3d6a5b9e8a95a73727e48921e889c1","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":68580,"tickUpper":69420}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300616727","poolId":"0x72099b283d5e29b87d32c978c7c59a2bdfc9a6031ef8c748757ba212efe69658","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":46800,"tickUpper":51240}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300617109","poolId":"0x19235486bda85a935bed1024abfc40ed02cd3fb14b43ced1f644b74c9398451a","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-195932,"tickUpper":-194859}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300617113","poolId":"0x1e5bc06befed2b29a7b1074cfabe8fe59da21779ad2dcd7bb62b5bc45ba9ca64","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-162120,"tickUpper":-160560}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300617283","poolId":"0x1e5bc06befed2b29a7b1074cfabe8fe59da21779ad2dcd7bb62b5bc45ba9ca64","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-162120,"tickUpper":-160560}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300619476","poolId":"0x70bf44c3a9b6b047bf60e5a05968225dbf3d6a5b9e8a95a73727e48921e889c1","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":68580,"tickUpper":69420}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300620324","poolId":"0x19235486bda85a935bed1024abfc40ed02cd3fb14b43ced1f644b74c9398451a","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-195849,"tickUpper":-194715}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300622150","poolId":"0x19235486bda85a935bed1024abfc40ed02cd3fb14b43ced1f644b74c9398451a","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-195932,"tickUpper":-194859}	{"ok": true, "feeGrowthInside0X128": "58949056510219769715269334490480197370", "feeGrowthInside1X128": "146009008096732544103948301867"}
{"blockNumber":"300625332","poolId":"0xb37da7d5beb04539b6c497a15794748fc0ce1da7afc61133e3253eff76229ae5","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":80200,"tickUpper":81680}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300625385","poolId":"0x19235486bda85a935bed1024abfc40ed02cd3fb14b43ced1f644b74c9398451a","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-195611,"tickUpper":-194434}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300625954","poolId":"0x19235486bda85a935bed1024abfc40ed02cd3fb14b43ced1f644b74c9398451a","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-195611,"tickUpper":-194434}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300626061","poolId":"0xb37da7d5beb04539b6c497a15794748fc0ce1da7afc61133e3253eff76229ae5","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-81680,"tickUpper":-80200}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300626249","poolId":"0xb37da7d5beb04539b6c497a15794748fc0ce1da7afc61133e3253eff76229ae5","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-81680,"tickUpper":-80200}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300626718","poolId":"0xd4c6e20d35760b0dccc4835e1440cab209ea8175a8e321025184581680ffb2dd","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-357060,"tickUpper":-356700}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300627302","poolId":"0xb37da7d5beb04539b6c497a15794748fc0ce1da7afc61133e3253eff76229ae5","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":80200,"tickUpper":81680}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "720837665030541254319662713619714052"}
{"blockNumber":"300628582","poolId":"0xd4c6e20d35760b0dccc4835e1440cab209ea8175a8e321025184581680ffb2dd","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-357060,"tickUpper":-356700}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300628793","poolId":"0xd4c6e20d35760b0dccc4835e1440cab209ea8175a8e321025184581680ffb2dd","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-195900,"tickUpper":-195600}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300636414","poolId":"0x7b8c2d00510ea2bafe9ec1e6513d24b189b4c8bf1f3660e2dfc8230fa5e4fb0e","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":116200,"tickUpper":122000}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300639306","poolId":"0x6d048cd12fa66e5008b1e1b75473319bc6ecec23f66d291bcb85b8f1f56f13da","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-276600,"tickUpper":-275200}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300639773","poolId":"0x6d048cd12fa66e5008b1e1b75473319bc6ecec23f66d291bcb85b8f1f56f13da","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-276600,"tickUpper":-275200}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300640018","poolId":"0x91d62e1d8fb6755a9c9715fb8ea60fc0180153e3a435fde17c4cb6aba2ab6df6","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-720,"tickUpper":660}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300643753","poolId":"0xebbd0989c447811fcdf22c02aa0513c314960885febe74860bf88ee55971834c","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-30720,"tickUpper":-21800}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300645264","poolId":"0x19235486bda85a935bed1024abfc40ed02cd3fb14b43ced1f644b74c9398451a","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-196115,"tickUpper":-195478}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300645314","poolId":"0x41b1e6b28a39199365f5348a2bf71d0f785167e920d05254b3f2efd1b9487db5","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-161630,"tickUpper":-161370}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300646196","poolId":"0x1b2c9a12ccd172e95c2e09a6ebb7c715445e2b91e29ea0c5e18ac5d2c6fca665","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":65400,"tickUpper":70140}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300647367","poolId":"0x41b1e6b28a39199365f5348a2bf71d0f785167e920d05254b3f2efd1b9487db5","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-161630,"tickUpper":-161370}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300648881","poolId":"0x09588c415f6c809de684d3dd749e76d6bf0c12ac37d1d59a79e746013384a722","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-6930,"tickUpper":0}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300651988","poolId":"0x41b1e6b28a39199365f5348a2bf71d0f785167e920d05254b3f2efd1b9487db5","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":68030,"tickUpper":70080}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300652123","poolId":"0xd4c6e20d35760b0dccc4835e1440cab209ea8175a8e321025184581680ffb2dd","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-195780,"tickUpper":-195420}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300652406","poolId":"0x41b1e6b28a39199365f5348a2bf71d0f785167e920d05254b3f2efd1b9487db5","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":68030,"tickUpper":70080}	{"ok": true, "feeGrowthInside0X128": "61029169939881623566825006938495", "feeGrowthInside1X128": "52559264897297286046584876444833877"}
{"blockNumber":"300652511","poolId":"0x1e5bc06befed2b29a7b1074cfabe8fe59da21779ad2dcd7bb62b5bc45ba9ca64","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":68640,"tickUpper":70140}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300652585","poolId":"0x19235486bda85a935bed1024abfc40ed02cd3fb14b43ced1f644b74c9398451a","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-195801,"tickUpper":-195426}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"300652636","poolId":"0x19235486bda85a935bed1024abfc40ed02cd3fb14b43ced1f644b74c9398451a","stateView":"0x76fd297e2d437cd7f76d50f01afe6160f86e9990","tickLower":-195849,"tickUpper":-194715}	{"ok": true, "feeGrowthInside0X128": "67093372071616589169040096901394599238", "feeGrowthInside1X128": "173678001067826723925411036370"}
