id	output
{"blockNumber":"169464","poolId":"0x387bf619da4d3fb62bb276482693dba1b9b3520f573cabdfe033384a24125982","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-887270,"tickUpper":887270}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"242553","poolId":"0xd18c9dc53c12b0db1bc259ff031cd1ac4330ff30a862383904263b6be006bb02","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-100,"tickUpper":100}	{"ok": true, "feeGrowthInside0X128": "144865712742251004559637694534", "feeGrowthInside1X128": "1708712201075957814569594979729"}
{"blockNumber":"647449","poolId":"0xd18c9dc53c12b0db1bc259ff031cd1ac4330ff30a862383904263b6be006bb02","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-100,"tickUpper":100}	{"ok": true, "feeGrowthInside0X128": "162224002601976216352427696724", "feeGrowthInside1X128": "1816531555429635012567246766037"}
{"blockNumber":"647524","poolId":"0xd18c9dc53c12b0db1bc259ff031cd1ac4330ff30a862383904263b6be006bb02","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-100,"tickUpper":100}	{"ok": true, "feeGrowthInside0X128": "162224002601976216352427696724", "feeGrowthInside1X128": "1816531555429635012567246766037"}
{"blockNumber":"712162","poolId":"0xe6d78a146797e46e2a30de9dc22a56f1d473f708ca9993bad501236a020db34c","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-887220,"tickUpper":197520}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"796586","poolId":"0x5f856c8d5a16e7f6c6a391844ad7ce49569e98cd0cade106d304dbb4fb7d0763","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-887220,"tickUpper":191160}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"820093","poolId":"0xbed9a524709873a90cbaf3356cebe05756eebe11a7957f345e05a2bef918301c","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-885000,"tickUpper":885000}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"820611","poolId":"0x156bee88b4782c2f78633cc4599ff4d29a882499c190f709aba6b8495d86dd63","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-885000,"tickUpper":885000}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"820988","poolId":"0x1449c80ebabe6ffc9ceb75f2e4a8e426c60e548cc0ebda798b945ad51c886e49","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-885000,"tickUpper":885000}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"821448","poolId":"0x55383c2843575722a44dfe494e3539d9c3376ca554cdc9f91e189b4b1006cb91","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-885000,"tickUpper":885000}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"821529","poolId":"0xf3b084ea34032580a5aa27f1f97045bdd133a446850452e5292dddb55cb13913","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-886000,"tickUpper":886000}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"821879","poolId":"0x1428ab56ed03634d4c666ff1cba0c3e2a3a7b5299e2b987efab21606827d1384","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-885000,"tickUpper":885000}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"822994","poolId":"0x0b63d0e0d6b43c390da16c33a7d263c86a187ec664b1e1729f0d846a818f3b66","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-881400,"tickUpper":881400}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"823356","poolId":"0xf3b084ea34032580a5aa27f1f97045bdd133a446850452e5292dddb55cb13913","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-886000,"tickUpper":886000}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"824222","poolId":"0xc6e62d2c1fcfc3aca71ae47506d51fbbdef5e38be99d6506ef7fe289fce8e233","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-885000,"tickUpper":885000}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"824304","poolId":"0x5501f1e70a9a3c56f57880c18d095a63f4e1b50e9def646e7f3c6633d49db550","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":128000,"tickUpper":129000}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"824697","poolId":"0x5501f1e70a9a3c56f57880c18d095a63f4e1b50e9def646e7f3c6633d49db550","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":128000,"tickUpper":129000}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"824726","poolId":"0x180a157161d1bd195464409273e273d7ad08d15849b4fd94aa524bc8f0951cfe","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-885000,"tickUpper":885000}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"824945","poolId":"0x06a136ff9199da1a43b5a5d163a00de4c760fd8e5d333b491d7fd9d6ac489773","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":126600,"tickUpper":128400}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"826672","poolId":"0x06a136ff9199da1a43b5a5d163a00de4c760fd8e5d333b491d7fd9d6ac489773","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":126600,"tickUpper":128400}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "416748645388133355861400519093645998872"}
{"blockNumber":"827852","poolId":"0x06a136ff9199da1a43b5a5d163a00de4c760fd8e5d333b491d7fd9d6ac489773","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":128400,"tickUpper":131400}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"827986","poolId":"0x06a136ff9199da1a43b5a5d163a00de4c760fd8e5d333b491d7fd9d6ac489773","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":126600,"tickUpper":128400}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "491479559543672044894035190279944017601"}
{"blockNumber":"829098","poolId":"0x06a136ff9199da1a43b5a5d163a00de4c760fd8e5d333b491d7fd9d6ac489773","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":126600,"tickUpper":128400}	{"ok": true, "feeGrowthInside0X128": "284247577714375636747480137966821", "feeGrowthInside1X128": "491479559543672044894035190279944017601"}
{"blockNumber":"829254","poolId":"0x06a136ff9199da1a43b5a5d163a00de4c760fd8e5d333b491d7fd9d6ac489773","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":128400,"tickUpper":131400}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"829529","poolId":"0x06a136ff9199da1a43b5a5d163a00de4c760fd8e5d333b491d7fd9d6ac489773","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":128400,"tickUpper":130200}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"829771","poolId":"0x62e26800139d9c7b015c64a9939ab71fb45b1e0446d9dfad4ca199ed134174fa","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":126800,"tickUpper":128400}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"831916","poolId":"0x7bec00d81bf0b8a13949d718cf97640f44a7a33f386a1bdb710898227393e152","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":154800,"tickUpper":162000}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"832129","poolId":"0x62e26800139d9c7b015c64a9939ab71fb45b1e0446d9dfad4ca199ed134174fa","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":126800,"tickUpper":128400}	{"ok": true, "feeGrowthInside0X128": "16295420710493725214096408060635", "feeGrowthInside1X128": "66920163065297629697078472141621911904"}
{"blockNumber":"832596","poolId":"0x06a136ff9199da1a43b5a5d163a00de4c760fd8e5d333b491d7fd9d6ac489773","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":128400,"tickUpper":132600}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"833775","poolId":"0x74739c7ee5dda3695d01575c32371eff16e7b831e37517d1a99b568749143e7a","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-887220,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"835204","poolId":"0xb59374674c719c91efa474c696ef94d80184a877fce70e8f7c4d1a58566d45ec","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":127600,"tickUpper":138040}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"835269","poolId":"0x06a136ff9199da1a43b5a5d163a00de4c760fd8e5d333b491d7fd9d6ac489773","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":128400,"tickUpper":132600}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"835861","poolId":"0x717c26219480e9ef6bf4c85bba4f694df776f8e78318e0cb27dbc3a2e91bf15c","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-881400,"tickUpper":881400}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"837498","poolId":"0xb59374674c719c91efa474c696ef94d80184a877fce70e8f7c4d1a58566d45ec","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":127600,"tickUpper":138040}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"837676","poolId":"0x06a136ff9199da1a43b5a5d163a00de4c760fd8e5d333b491d7fd9d6ac489773","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":128400,"tickUpper":130200}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"838548","poolId":"0x8f66953adcccf65828353bab392156485e2e008f5ed5e6e69f79be104caefa66","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":124320,"tickUpper":133840}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"840136","poolId":"0x47972e2d9b106cf9c9604f4963a1caf51d3d2d183b360ede7338b5de6daf5698","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":126800,"tickUpper":145200}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"840404","poolId":"0x16835d256faab84dfccede6e762ff37a83fbd31d84ad80d351fc53f9b8d04a6c","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-887220,"tickUpper":197520}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"842790","poolId":"0x47972e2d9b106cf9c9604f4963a1caf51d3d2d183b360ede7338b5de6daf5698","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":126800,"tickUpper":145200}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"843132","poolId":"0x180a157161d1bd195464409273e273d7ad08d15849b4fd94aa524bc8f0951cfe","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-885000,"tickUpper":885000}	{"ok": true, "feeGrowthInside0X128": "1299413186577979427634110501174326632524010721", "feeGrowthInside1X128": "51948397946750552679417587686194"}
{"blockNumber":"843660","poolId":"0x23bd2ce7add637f953d46307c84119b1e507a10d2155c2477ea3503d74cfe4eb","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-881600,"tickUpper":881600}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"843952","poolId":"0x604867654ec2750ce09cbb595309554961fe5cdc8057628c62d80b42d7a8c50a","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":121680,"tickUpper":131040}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"844059","poolId":"0x8f66953adcccf65828353bab392156485e2e008f5ed5e6e69f79be104caefa66","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":124320,"tickUpper":133840}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"844366","poolId":"0xe9215444ae5caac4b6571e1487d5a4be9a58e80765cc3c917698869380e523bc","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-882000,"tickUpper":882000}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"844728","poolId":"0xb03a3d5cfc2249bbea8f2ef5ff3fdb8aa9dd495e52a3f826201e4eafb4d11180","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-887200,"tickUpper":887200}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"846395","poolId":"0x387bf619da4d3fb62bb276482693dba1b9b3520f573cabdfe033384a24125982","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-209150,"tickUpper":-195290}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"846770","poolId":"0x74739c7ee5dda3695d01575c32371eff16e7b831e37517d1a99b568749143e7a","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-887220,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "487173657137628657286130281019550", "feeGrowthInside1X128": "26243434385957333772667565265187445358"}
{"blockNumber":"846897","poolId":"0x604867654ec2750ce09cbb595309554961fe5cdc8057628c62d80b42d7a8c50a","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":121680,"tickUpper":131040}	{"ok": true, "feeGrowthInside0X128": "376335702503342684533659199844960", "feeGrowthInside1X128": "222069602787641480644090924755409144641"}
{"blockNumber":"846992","poolId":"0x7f3bd6612cf742c373530c678f1adf0907fa3245b90dfb510aa611c1fae040e6","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-202800,"tickUpper":-202200}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"847012","poolId":"0x604867654ec2750ce09cbb595309554961fe5cdc8057628c62d80b42d7a8c50a","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":122720,"tickUpper":128960}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"847603","poolId":"0xd3d49eaab15eb8f4d1d480a8518fc3ce4e60ca81d69904b3e7dc53b4fc0ce2d9","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":184200,"tickUpper":212400}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"848307","poolId":"0x7f3bd6612cf742c373530c678f1adf0907fa3245b90dfb510aa611c1fae040e6","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-202800,"tickUpper":-202200}	{"ok": true, "feeGrowthInside0X128": "547575730574250501967111206580804617235", "feeGrowthInside1X128": "6499018534570151953381190733355"}
{"blockNumber":"849597","poolId":"0xef5672974ad552f1ce24f2873f3e4237e82d44780ef623b6a239db42b08a7d5c","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-203400,"tickUpper":-203200}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"849987","poolId":"0xef5672974ad552f1ce24f2873f3e4237e82d44780ef623b6a239db42b08a7d5c","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-203400,"tickUpper":-203200}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "110946565900278686593699277131"}
{"blockNumber":"850451","poolId":"0xef5672974ad552f1ce24f2873f3e4237e82d44780ef623b6a239db42b08a7d5c","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-203400,"tickUpper":-203200}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "298415764495837037915646339748"}
{"blockNumber":"851803","poolId":"0xef5672974ad552f1ce24f2873f3e4237e82d44780ef623b6a239db42b08a7d5c","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-202600,"tickUpper":-201400}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"853629","poolId":"0xe9215444ae5caac4b6571e1487d5a4be9a58e80765cc3c917698869380e523bc","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-882000,"tickUpper":882000}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"853704","poolId":"0x156bee88b4782c2f78633cc4599ff4d29a882499c190f709aba6b8495d86dd63","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":94400,"tickUpper":165200}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"854044","poolId":"0xef5672974ad552f1ce24f2873f3e4237e82d44780ef623b6a239db42b08a7d5c","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-202600,"tickUpper":-201400}	{"ok": true, "feeGrowthInside0X128": "32733053539789103205521510241690937258032", "feeGrowthInside1X128": "60771367148036497575298184442675"}
{"blockNumber":"854140","poolId":"0xef5672974ad552f1ce24f2873f3e4237e82d44780ef623b6a239db42b08a7d5c","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-202600,"tickUpper":-201400}	{"ok": true, "feeGrowthInside0X128": "34445036042819084242300208726910057968724", "feeGrowthInside1X128": "60771367148036497575298184442675"}
{"blockNumber":"854427","poolId":"0xef5672974ad552f1ce24f2873f3e4237e82d44780ef623b6a239db42b08a7d5c","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-202600,"tickUpper":-201400}	{"ok": true, "feeGrowthInside0X128": "38855612389962478731020353398795048466559", "feeGrowthInside1X128": "66066059683775509685635581380581"}
{"blockNumber":"854557","poolId":"0xef5672974ad552f1ce24f2873f3e4237e82d44780ef623b6a239db42b08a7d5c","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-202800,"tickUpper":-202000}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"854971","poolId":"0x7f3bd6612cf742c373530c678f1adf0907fa3245b90dfb510aa611c1fae040e6","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-202800,"tickUpper":-202200}	{"ok": true, "feeGrowthInside0X128": "1501419738921621928768910490284280278791", "feeGrowthInside1X128": "8075818123415484348896958247445"}
{"blockNumber":"855287","poolId":"0xef5672974ad552f1ce24f2873f3e4237e82d44780ef623b6a239db42b08a7d5c","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-202600,"tickUpper":-201400}	{"ok": true, "feeGrowthInside0X128": "42210590380612530774597551464133157598608", "feeGrowthInside1X128": "74022908503742529002257070188405"}
{"blockNumber":"855683","poolId":"0x77378814d2cd03e06fcf56296e7e65d727b3a53cfc9effd39f797985ce3b146c","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-887200,"tickUpper":887200}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"855762","poolId":"0xef5672974ad552f1ce24f2873f3e4237e82d44780ef623b6a239db42b08a7d5c","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-202600,"tickUpper":-201400}	{"ok": true, "feeGrowthInside0X128": "42908733649876535361169819771628632470105", "feeGrowthInside1X128": "75735748748078082519443867431547"}
{"blockNumber":"855865","poolId":"0xef5672974ad552f1ce24f2873f3e4237e82d44780ef623b6a239db42b08a7d5c","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-202600,"tickUpper":-201400}	{"ok": true, "feeGrowthInside0X128": "43168142526291054281876256726252996356633", "feeGrowthInside1X128": "75921550886821554684135385379269"}
{"blockNumber":"855931","poolId":"0x387bf619da4d3fb62bb276482693dba1b9b3520f573cabdfe033384a24125982","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-202250,"tickUpper":-201960}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"856354","poolId":"0x387bf619da4d3fb62bb276482693dba1b9b3520f573cabdfe033384a24125982","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-202250,"tickUpper":-201960}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"856802","poolId":"0xef5672974ad552f1ce24f2873f3e4237e82d44780ef623b6a239db42b08a7d5c","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-202600,"tickUpper":-202200}	{"ok": true, "feeGrowthInside0X128": "47029187347662866808356501321421588258745", "feeGrowthInside1X128": "82348562772411518370739672531137"}
{"blockNumber":"857517","poolId":"0xef5672974ad552f1ce24f2873f3e4237e82d44780ef623b6a239db42b08a7d5c","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-202800,"tickUpper":-201600}	{"ok": true, "feeGrowthInside0X128": "9460694530393727837875987812967103163929", "feeGrowthInside1X128": "18001831984920285402045332371503"}
{"blockNumber":"857518","poolId":"0x7b6fc00abee6ef459f7be87344c07910b8835161c2a8c7463c7a77ff1444fcc7","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-202620,"tickUpper":-202260}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"857643","poolId":"0xef5672974ad552f1ce24f2873f3e4237e82d44780ef623b6a239db42b08a7d5c","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-202600,"tickUpper":-201400}	{"ok": true, "feeGrowthInside0X128": "48316306920356206568896341211762151630488", "feeGrowthInside1X128": "84295581156386925759968030234349"}
{"blockNumber":"857742","poolId":"0xef5672974ad552f1ce24f2873f3e4237e82d44780ef623b6a239db42b08a7d5c","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-202600,"tickUpper":-201400}	{"ok": true, "feeGrowthInside0X128": "48322492001204412300713438981652074135735", "feeGrowthInside1X128": "84295581156386925759968030234349"}
{"blockNumber":"857931","poolId":"0x387bf619da4d3fb62bb276482693dba1b9b3520f573cabdfe033384a24125982","stateView":"0xf3334192d15450cdd385c8b70e03f9a6bd9e673b","tickLower":-202100,"tickUpper":-201650}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
