id	output
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0x62a8a06565325c0f9e9b553ed0fc1f0fe94f3d01b0a98c98211e5e6e09ed9cfc"}	[{"salt": "54", "amount0": "13269265054546536", "amount1": "17107090", "ordinal": 0, "tickLower": -202800, "tickUpper": -202200, "liquidityDelta": "1745198089422037"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0xc635e346d653112b8622244c40fdc5407c7580291baa08e5ba72c9a104529856"}	[{"salt": "56", "amount0": "3180886956175919", "amount1": "3114464", "ordinal": 0, "tickLower": -203000, "tickUpper": -201800, "liquidityDelta": "-1166617497581317"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0xd1569003b6d513f8f772fc2993fcfd38623efb6c2c4b38a561de329c8a1770dd"}	[{"salt": "50", "amount0": "19378670813090", "amount1": "32415", "ordinal": 0, "tickLower": -202100, "tickUpper": -201650, "liquidityDelta": "-7352741008969748"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0xcf06485ae8961ceec6e6393c1385dd5477532b3b632142eedc2bc3dbdc971f41"}	[{"salt": "60", "amount0": "18895110000642", "amount1": "4683209", "ordinal": 0, "tickLower": -202600, "tickUpper": -202200, "liquidityDelta": "6552209971756207"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0x1d4c3d72e1e623c8ece0f46b323d728e240b5e872316bdb135855af938e3991c"}	[{"salt": "57", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -202200, "tickUpper": -193600, "liquidityDelta": "-698610421431488"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0xbf9e1e9ab081d3080103fbd8b3e759e016c124036cdd22a7c5fc80ae1bceb49a"}	[{"salt": "54", "amount0": "1459041930702917", "amount1": "10139581", "ordinal": 0, "tickLower": -202800, "tickUpper": -202200, "liquidityDelta": "832707578185055"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0x26c1fc6abea237415beeb162b2aa6a451a8d10e29e1be3dc06b35b75a246f9ec"}	[{"salt": "65", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -202944, "tickUpper": -202491, "liquidityDelta": "934562769723342"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0x0a614917b65b4c8df0a56d7d4893e19634770b4e4c1ad30ec39eb57043169e66"}	[{"salt": "36", "amount0": "0", "amount1": "51932439921383297114", "ordinal": 0, "tickLower": -887200, "tickUpper": 887200, "liquidityDelta": "0"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0xd27f6a78881008a21b2495a6f678c632eb061880e1310406b314ed5b6dafc7e9"}	[{"salt": "61", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -202462, "tickUpper": -202124, "liquidityDelta": "-2348761167105793"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0x75b516ef0babb2390661d2af9dd080d3d8f196a20481b2150019d4c5f70aec4d"}	[{"salt": "36", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -887200, "tickUpper": 887200, "liquidityDelta": "-6802215092338284741"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0xf576dd1f30d780acfc5ab81d991379e0f6355c64fec190172713829cd3b295d0"}	[{"salt": "44", "amount0": "80898029604348216", "amount1": "144159791", "ordinal": 0, "tickLower": -202800, "tickUpper": -202000, "liquidityDelta": "-3021831672984456"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0x1a22e5155702f8dcb549e8ef74e0b29074a60e4cd55b9a66a22c4c536fe42b1d"}	[{"salt": "48", "amount0": "6643257611506600", "amount1": "9480441", "ordinal": 0, "tickLower": -202800, "tickUpper": -201600, "liquidityDelta": "671012624035827"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0x7b7f432f285a1f587f63e9c5e8c157b7fb1a6523ed4166d5f2c9f3a4461576c9"}	[{"salt": "47", "amount0": "116407324216644324", "amount1": "169147154", "ordinal": 0, "tickLower": -202600, "tickUpper": -202200, "liquidityDelta": "5728400843534105"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0x23dcac86b7b35f9e35f6a606e18f95efcd8732d9cba874439109eb35864ba8e3"}	[{"salt": "66", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -202516, "tickUpper": -202319, "liquidityDelta": "-408661119739530"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0xe71007aeb14d4184faaa0c71092e75a5e98ca04450e847e1c8dbe11cd865ca8f"}	[{"salt": "59", "amount0": "8079047973339377", "amount1": "23776200", "ordinal": 0, "tickLower": -202600, "tickUpper": -202200, "liquidityDelta": "-5838265467013125"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0xfc9e59ce025c72b9f3eb1bcc066c9fccc36c354a7f344c96ca167e5e113999a7"}	[{"salt": "62", "amount0": "2371505213330609", "amount1": "6959749", "ordinal": 0, "tickLower": -202800, "tickUpper": -202000, "liquidityDelta": "-1719777407340060"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0x5ea12f157f49eacde3e77e33f029051412a921ff1134e062b07af6f101af479f"}	[{"salt": "54", "amount0": "8131840213379049", "amount1": "17228353", "ordinal": 0, "tickLower": -202800, "tickUpper": -202200, "liquidityDelta": "-7095828582553282"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0x7ec18f0f4b6c7332c192d42bf196dc82a34545e0957f595ce524283b71e60668"}	[{"salt": "70", "amount0": "2999999999999", "amount1": "0", "ordinal": 0, "tickLower": -882000, "tickUpper": 882000, "liquidityDelta": "0"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0xc7d12fe9f4f8f353633a78f9315b16bdaef60cdb10970002d9331575bce03f56"}	[{"salt": "43", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": 94400, "tickUpper": 165200, "liquidityDelta": "-9165469152472647652"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0x83c0870ecdb638a916cc627812045e5ef33dc9908fec36b91207712e507e918b"}	[{"salt": "71", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -882000, "tickUpper": 882000, "liquidityDelta": "-6199717890916350876"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0x08d2e79393bdcf974578c757dcf5da47f0dbf8d49e5d27ca11641f21a8a9d917"}	[{"salt": "72", "amount0": "2246624999999999", "amount1": "0", "ordinal": 0, "tickLower": -882000, "tickUpper": 882000, "liquidityDelta": "0"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0x963faeaf3a5c865e0674f5c2a6510082ad8e4fdd02dee6b49733daa05ebad668"}	[{"salt": "68", "amount0": "5859945722448596", "amount1": "10282002", "ordinal": 0, "tickLower": -202380, "tickUpper": -202160, "liquidityDelta": "-36864571806978457"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0xaaf8e28efd75ea8bad6fb6346ef6ec92ef9ce96455663d438dd8afee71180cf6"}	[{"salt": "58", "amount0": "26568306807200254", "amount1": "48156101", "ordinal": 0, "tickLower": -202400, "tickUpper": -202240, "liquidityDelta": "-8161584637217557"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0x3f39c07993d1a108dfd06e0a1015b26e409f5cadc7a7182209db710914ff2bc1"}	[{"salt": "63", "amount0": "3626103746340397", "amount1": "7027385", "ordinal": 0, "tickLower": -202560, "tickUpper": -202320, "liquidityDelta": "-2445452170815325"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0x5797963d2b6872083e67078873a3a5aa4621edd579726b0220cf4ebfc7fc2707"}	[{"salt": "70", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -882000, "tickUpper": 882000, "liquidityDelta": "-223304412180937750448"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0xf7ef29bde26ee503ee9058e3cf32c1f7b1b157547f4c4c1817199f086390257e"}	[{"salt": "64", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -202200, "tickUpper": -201800, "liquidityDelta": "-8220334854850676"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0xe601243e5d5b9e023bb4aa424f88cce73c3eeb57bebb4ce5b659c695218552c8"}	[{"salt": "72", "amount0": "1002518844702140", "amount1": "0", "ordinal": 0, "tickLower": -882000, "tickUpper": 882000, "liquidityDelta": "0"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0xe7c537e66e9fa224e466634681461ab9d7790230821c08e5b9b141f192344d4a"}	[{"salt": "74", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -886000, "tickUpper": 886000, "liquidityDelta": "-11000967306231757575"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0xaa828aaba5919016bd2d5362748fa7c7cb0c3e59616cf1e63ec7bfc97d70ef9f"}	[{"salt": "72", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -882000, "tickUpper": 882000, "liquidityDelta": "6252617962655868787"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0x26ffda1b59a2b7ee439bb521d6a5fcb1ea495dc9e926730254e2a7dda50d6ac0"}	[{"salt": "74", "amount0": "0", "amount1": "149230572837157113409", "ordinal": 0, "tickLower": -886000, "tickUpper": 886000, "liquidityDelta": "4998475552421200949"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0xf56c31d63ab709b285da8ebcf789426f180bbf56050322f982479c4502abc44b"}	[{"salt": "78", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -202230, "tickUpper": -202000, "liquidityDelta": "-17768037140683325"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0x32f25f32c1be689c44cc9e12b0438df77f378f3aa8175fa07351b5ed46e1c72a"}	[{"salt": "80", "amount0": "900000000000000", "amount1": "0", "ordinal": 0, "tickLower": -887220, "tickUpper": 887220, "liquidityDelta": "-68917250780905141514"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0x2f21c633d950b1b8c7f6b49d70587b9b587adeee95e7deaf62579f844880735f"}	[{"salt": "79", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -883200, "tickUpper": 883200, "liquidityDelta": "-120866245532825653256"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0x5ebb3a3dcc1336e18303ff71f2f8a7768cda2d36c0ac7305416d948f50c26ff1"}	[{"salt": "47", "amount0": "21836647062867987", "amount1": "24723431", "ordinal": 0, "tickLower": -202600, "tickUpper": -202200, "liquidityDelta": "-8449383492254111"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0x66c83e92c4bd598a477e73b7f08365cd8e8b72b71a4bef6489f6e6b32892fb8d"}	[{"salt": "75", "amount0": "184213338095769", "amount1": "7740692181840651605805", "ordinal": 0, "tickLower": -880000, "tickUpper": 880000, "liquidityDelta": "0"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0x43570770b0c46ddc7d109481f34e0beeda9eec8f8d483da379b8aa18950b7175"}	[{"salt": "75", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -880000, "tickUpper": 880000, "liquidityDelta": "19271619992365994852"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0xe1af4e9d9a6968623b2ae957d8a868ae572016d1718ee8609ef8cb24085b2bd0"}	[{"salt": "47", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -202600, "tickUpper": -202200, "liquidityDelta": "-8449383492254111"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0xf7e114a322448a9cb6bb9b9866caae63151e09e778adf8327feec701ad12e985"}	[{"salt": "81", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": 126060, "tickUpper": 145200, "liquidityDelta": "-168437050131328575713"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0x998eb4f9cde25c59cbc5b9045e3cbf443fc6f1876eacdcae5929766131b786bc"}	[{"salt": "72", "amount0": "6163864794921972", "amount1": "0", "ordinal": 0, "tickLower": -882000, "tickUpper": 882000, "liquidityDelta": "0"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0x6f6431ea09269f6a30b6d8c1cffc2ecf03328bd7d7c3bbd32923ebf60fabd42a"}	[{"salt": "82", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": 129800, "tickUpper": 141600, "liquidityDelta": "-209013803953122159033"}]
{"poolManager":"0x8366a39cc670b4001a1121b8f6a443a643e40951","txHash":"0x932d58b9f03f49952bef0a33b06170baaf1490d076f237bdc0a48b1f99292ca9"}	[{"salt": "74", "amount0": "261267552536018", "amount1": "303646955241864281640", "ordinal": 0, "tickLower": -886000, "tickUpper": 886000, "liquidityDelta": "0"}]
