id	output
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0xc22ce808fa30efe3705b17afb444ef455c75ad04bf24c687f3bada7e1f3cc031"}	[{"salt": "54", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -887220, "tickUpper": 887220, "liquidityDelta": "-12881715653146309335059"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0xe577dbfaa3ff61d21ff246d7adddfb799b04a73491a72de62dd55e0ec1d01fec"}	[{"salt": "59", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -887220, "tickUpper": 887220, "liquidityDelta": "-2787568962052966"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x0357e6cf5b8afa3c1cd2d950da279195b47344c9b5991487e6e7b76196bd9208"}	[{"salt": "62", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -887220, "tickUpper": 887220, "liquidityDelta": "99642374713726"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x8729adc095aefbef47201b34050c382cb3ca0c10cd57e6d7df7e21e263666547"}	[{"salt": "64", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -79600, "tickUpper": -76400, "liquidityDelta": "-12335660769386986790323"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x840a5d1e6758a637d5e2bab63d23bf95fc1dd87bb3448443f59835f288df5f5b"}	[{"salt": "46", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -153960, "tickUpper": -144120, "liquidityDelta": "-194760707031942"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x84f8d47276eef355e27258d4248f1e80f2c3f3d7ef487cc3b96b24fe70684bb3"}	[{"salt": "43", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -887220, "tickUpper": 887220, "liquidityDelta": "-99999911872457028173"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x6768cd5aea0653b927c60603c93547556502c24648e13ddf45e3daaa7e9fd15b"}	[{"salt": "72", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -887220, "tickUpper": 887220, "liquidityDelta": "-2000001321914164638"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x2dc764345d7d195ec738f0b73cfe6210a55c3f40067358e93c71b396dd42875a"}	[{"salt": "77", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -887272, "tickUpper": 887272, "liquidityDelta": "9999988984058389448"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0xea3b2e9b35aa8e831be3c42dc5b59e6c5c91d11fe861738ff96d004a43f2349a"}	[{"salt": "78", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -304320, "tickUpper": -292440, "liquidityDelta": "-143735493197059"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x5a016e65b9b2bf063ca40abaa2d92a71cbc8ff43d6f4f0240daf5a58c7fecb73"}	[{"salt": "82", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -887272, "tickUpper": 887272, "liquidityDelta": "-4557452374810801847"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x7fe306a3d1057a891eef012507cc1e7a45b72de03e65265115e93920537bab99"}	[{"salt": "89", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -887220, "tickUpper": 887220, "liquidityDelta": "999999"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0xd5e65807d810a29b33a7f0a6f8c6e7f8918962a55c8b43ca0dba92929681150d"}	[{"salt": "73", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -887272, "tickUpper": 887272, "liquidityDelta": "-70490568103605137041343"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x4c9e597f26992cff36c6dda6c5db02da863116acb3ef7817f0d5b9213eea8e9f"}	[{"salt": "94", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -887200, "tickUpper": 887200, "liquidityDelta": "-64863857959737995417444"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0xa6d83fb343a4f29f82c55e08cfa42b626afd542f837efa138de307050ec5246a"}	[{"salt": "97", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": 69360, "tickUpper": 71100, "liquidityDelta": "-133962444598"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0xff3f0d454fd235018898dc24eed667a15650f5d3344f46f8fad4dc2c4a0e6570"}	[{"salt": "96", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -887220, "tickUpper": 887220, "liquidityDelta": "-9999993390433545472"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0xf593c4877d4f3411d988f42575be07c6fddb13b1d7b3fceb3d868cca0dfb6f62"}	[{"salt": "95", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -887220, "tickUpper": 887220, "liquidityDelta": "-99999933904335454737"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x42153c3009c7ed8de2d080a9ff17b076bb8bd80d481979dad8acfa70e7e9536c"}	[{"salt": "70", "amount0": "3363751481", "amount1": "285", "ordinal": 0, "tickLower": -887270, "tickUpper": 887270, "liquidityDelta": "-781940929846"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0xee2c911635f2ef3757fbd8ea2c5e8b8aa0cd5346ae26386f05023c3d9be1525c"}	[{"salt": "99", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": 73980, "tickUpper": 79080, "liquidityDelta": "-124291884147642152422"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0xaf689b2b09ed8a1ad166884c14746adda23fa4213277ad15b893f69ee336eb42"}	[{"salt": "102", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -23040, "tickUpper": 887220, "liquidityDelta": "27548579177087639481"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x0f6968c670fe7f7f4471ae258b03f0a2148390aef9632ac9b94a2cc95bec09b8"}	[{"salt": "29", "amount0": "0", "amount1": "644664", "ordinal": 0, "tickLower": -200340, "tickUpper": -191160, "liquidityDelta": "-19486441484428"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0xcbe7e4bdd762c5dc859600666cbc389b39b4165df9e745bc00f7e54e66641b1c"}	[{"salt": "100", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": 108203, "tickUpper": 122066, "liquidityDelta": "-107977519681902638038"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x743daac8854cad7a624ee77ee277eb9aad4da0a781760fdc918c671c73c5a638"}	[{"salt": "102", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -23040, "tickUpper": 887220, "liquidityDelta": "-212693093121709552624"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x20fa4e80550bf9d4c2caae0c51f10f83fce03d6c72903894ce389a3b5027a999"}	[{"salt": "106", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": 108203, "tickUpper": 122066, "liquidityDelta": "-107977519681902638038"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x14a337e0e5dc5901aacb9255fe4a0aa030c5bd42abfcf1986c1d57bd5c2d93f3"}	[{"salt": "109", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -887220, "tickUpper": 887220, "liquidityDelta": "-99999933904335454737"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0xf7254d3767d570bad830a9d0a28ecb6053a756538efe92718ccf626119cea822"}	[{"salt": "110", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -887220, "tickUpper": 887220, "liquidityDelta": "-10000006609570823191"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0xc2d17d31ad04bd3c685da063b13fd56481bec753c277cf8ebdc38f7d1d7738b5"}	[{"salt": "113", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": 92108, "tickUpper": 138162, "liquidityDelta": "9249501288108466204"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x997310e38b287045c7c4f737a55ad18bd4c78f03f0b9dd9fd03a6c9cc9549f38"}	[{"salt": "113", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": 92108, "tickUpper": 138162, "liquidityDelta": "-55497007728650797231"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x55829ce64318f1094f64c9d6529b46aaf0b0122781bd4f6b2030e5e2cf7522ec"}	[{"salt": "69", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": 134460, "tickUpper": 139320, "liquidityDelta": "-627583628615336832089"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x57d1a0640e7058474c3122e57d44383a4715e3b69e9d6752811e43d64e8390e2"}	[{"salt": "115", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": 92100, "tickUpper": 131220, "liquidityDelta": "20369786622100963754"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x1628268ef38ffa1e821fe2248fcad4487b170801b4a30d247f521c57e1f4ffc5"}	[{"salt": "119", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -887220, "tickUpper": 887220, "liquidityDelta": "-79058083499101705143"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0xe1bb45a09e62100e55f95a9aa5618501eff2b419c9e8934786d59fd7f0af40c3"}	[{"salt": "42", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": 129000, "tickUpper": 130200, "liquidityDelta": "-271539414420984094289"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x47e734c9003b92ea64b2864187dacdf314aed27299b1cb8de0984088bb1294ca"}	[{"salt": "120", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -887270, "tickUpper": 887270, "liquidityDelta": "-834399156984"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x0f862eb248ea80eae3c273f743309076ed3482fb017f8c564851ebff317b4402"}	[{"salt": "122", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -81600, "tickUpper": -80400, "liquidityDelta": "-1364517874126656539653831"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x075679e1f7de1bfed4397dead1b92d0e8611673cea017c035495f5e68420a3e7"}	[{"salt": "101", "amount0": "244543795317105", "amount1": "0", "ordinal": 0, "tickLower": 49680, "tickUpper": 52080, "liquidityDelta": "-80699025790898532615"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x062fcc79389f43e821470188411f09ef6a167863ba864f3c79655a2b528bede0"}	[{"salt": "123", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -887220, "tickUpper": 887220, "liquidityDelta": "-316212198993"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x912764210abe6b8ba909d5f5e56ed3d452685c384518db18b1d4af46072e7797"}	[{"salt": "56", "amount0": "257205967079", "amount1": "21795", "ordinal": 0, "tickLower": -198080, "tickUpper": -193890, "liquidityDelta": "0"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0xc056c5f1a82ef78c5bb41f698129ec86f222a818e9545ed19bcab5a197ce0e79"}	[{"salt": "56", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -198080, "tickUpper": -193890, "liquidityDelta": "0"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0xdb4411fd90eebc6a4df4f655cb7eda0cb7d2e0fb374352efd23e50db8bc3e29b"}	[{"salt": "60", "amount0": "215221930375", "amount1": "18237", "ordinal": 0, "tickLower": -196260, "tickUpper": -192200, "liquidityDelta": "0"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0xc0cf4de6002b93416fd71a0066bcb3d715cd139df9d33f86dbd11f18dbf33f21"}	[{"salt": "124", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -2, "tickUpper": 3, "liquidityDelta": "-79983427245774"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x76cf827d8a9a3bbeb93b41927998ac6e3b2ed8a1ee3666e94837bde0766b76f5"}	[{"salt": "79", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": 117360, "tickUpper": 124320, "liquidityDelta": "-49692550213381884311"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x7f6c9a88e46edc2c43c8cbbc72ea09d4dc446254d89969661ec98cc21a0eed77"}	[{"salt": "127", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -887220, "tickUpper": 887220, "liquidityDelta": "3377357"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x69bae331c74c7bb4eb216cc6133e457c82aa6eeab220af150bc2546ec22e0c7c"}	[{"salt": "60", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -196260, "tickUpper": -192200, "liquidityDelta": "-50030698544894"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x836804d8404b6bf6eb14e9cfcc2b3a77dba7829b1c788cab6d2badd2fb33b772"}	[{"salt": "56", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -198080, "tickUpper": -193890, "liquidityDelta": "-59790348411263"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0xf199191beef0dade087af1b299e61a4f61c545292a1c7e655d9c9e114c1254db"}	[{"salt": "131", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -887200, "tickUpper": 887200, "liquidityDelta": "51552726457013033042"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x8512b3f4dcd402ba47483c18166b41b28ed0a1ba3d635c6dbc3e173eb4c35fc8"}	[{"salt": "129", "amount0": "1040003287", "amount1": "3", "ordinal": 0, "tickLower": -198080, "tickUpper": -190190, "liquidityDelta": "-7395637903991"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x6cc8dfc9485661597b6ec363e0331394d8619706cc92fc6dee47612d66bdfe89"}	[{"salt": "48", "amount0": "181590034980685", "amount1": "80971674869", "ordinal": 0, "tickLower": -94020, "tickUpper": -88020, "liquidityDelta": "-23438415547612825"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0xb1e7fa80f989befea6c3c6478b14c1bc363353dcdec91fc90406609fb44e617a"}	[{"salt": "127", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -887220, "tickUpper": 887220, "liquidityDelta": "-4784929"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0xae47c25d4c90c8893ece7b4b60884c6511f09af7d24ff17f525ce3488e2e043f"}	[{"salt": "135", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -123840, "tickUpper": -117660, "liquidityDelta": "-1729423174006760863233677"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0xcb5b2727e681bfe7e8129df4929b2de5b758143c03240c2086b999717627e1f7"}	[{"salt": "137", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -195720, "tickUpper": -194040, "liquidityDelta": "-8104036446665"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0xa793cd92329fe7128b816c781fd1b3b89839523f53cba32791912c58d4ec5b02"}	[{"salt": "118", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": 134460, "tickUpper": 139320, "liquidityDelta": "-480688237180469385570"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x9081258e0bb0723ff8634f7e1e7b41f343c1d4aef686375dd08d8b5ece277667"}	[{"salt": "142", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": 76020, "tickUpper": 77400, "liquidityDelta": "-158756842943239340559"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0xc7e6cc8042df272447bf93280846a173fcee4aec1b584ab5d0f23a6f5498d42e"}	[{"salt": "136", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": 81400, "tickUpper": 86400, "liquidityDelta": "-1697036945903881656938"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x1edb6b8350bf31bc3ece469248991369a384478d1c533254232476cdf05d7b79"}	[{"salt": "138", "amount0": "0", "amount1": "10201327363439514344", "ordinal": 0, "tickLower": 106080, "tickUpper": 110220, "liquidityDelta": "1005723611996296996581"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x158a3926ddfdadcf0c9308952eada4300ce26b96e780fa0678761430d6cdbc6a"}	[{"salt": "139", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": 134451, "tickUpper": 139312, "liquidityDelta": "-425849849324654557545"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x7f8ab5edcd79abffd51329c57093d5d47a049461e8bde6c88a6132a81768a60b"}	[{"salt": "146", "amount0": "0", "amount1": "1265066825430439959275", "ordinal": 0, "tickLower": -138200, "tickUpper": 107600, "liquidityDelta": "-79381057257465377800177"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0xb6afba2ef2eca3bfc3e2ddd69d220d0ac225fc570c0b9170b98b91002f05eba2"}	[{"salt": "144", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": 84200, "tickUpper": 98000, "liquidityDelta": "-166144983151273803872"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x168f8fef05ec19cef7e24bc87de4754f9cee62dd885aec40e38ff9c7d2a7fc02"}	[{"salt": "75", "amount0": "293591125999", "amount1": "17715", "ordinal": 0, "tickLower": -887270, "tickUpper": 887270, "liquidityDelta": "-26898539449416"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x959ab91b1632adb58b915ccc5bdc6d6c61fee65066b192dc3573a5e9a569309b"}	[{"salt": "143", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -195660, "tickUpper": -194770, "liquidityDelta": "-31109095921115"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x2b74f8957e0f119e6dadb2d25abaa9ebb497d2357c22ccb9507fc7a2ec6bfa49"}	[{"salt": "147", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": 208200, "tickUpper": 887220, "liquidityDelta": "-1658630036068852382540"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x4eea5c2ebd61b623d3d02f3423aa607b3f945ce3d278dc76fc4bcfca0ff85d53"}	[{"salt": "157", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -196070, "tickUpper": -194680, "liquidityDelta": "12369231472990"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x1a6c4c9075ecba7fecc66eb9f6a7f718ef57a54a0eeac763f81126dba8442f8f"}	[{"salt": "161", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -196990, "tickUpper": -194440, "liquidityDelta": "-34814554560116"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0xa8acde6ab9a8033554d7e725edc8782fa7fc26a6c323c1cb62a58909733d3ae3"}	[{"salt": "164", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -196260, "tickUpper": -194710, "liquidityDelta": "-996636357908728"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x8902d8e77f6be924dbf082bb2b5badceaf7c9855f8d8a1316546726bc14b7a77"}	[{"salt": "131", "amount0": "0", "amount1": "562488769866621025", "ordinal": 0, "tickLower": -887200, "tickUpper": 887200, "liquidityDelta": "-52931141602922472379"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0x5b29b53c0e29ae0ca5e2d4208b8bd0105b01adc594b7d4206f57b00f2d30dcc5"}	[{"salt": "112", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -46080, "tickUpper": -2220, "liquidityDelta": "-868910992613599423"}]
{"poolManager":"0x000000000004444c5dc75cb358380d2e3de08a90","txHash":"0xca1e8daaffce96997a16c8dd8bf33836b1458d77badc1566d2a7925465b9bd79"}	[{"salt": "167", "amount0": "0", "amount1": "0", "ordinal": 0, "tickLower": -71340, "tickUpper": -2220, "liquidityDelta": "1456719952255349290"}]
