id	output
{"blockNumber":"21696509","poolId":"0x0df29494f2ef2d3249f8b99e2a12d35970076a50d0c5b15a481d38fac1c3d940","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":226680,"tickUpper":229200}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21696598","poolId":"0xadfb38fb5b2f3c99a945213d4e465f083013835acff1ec61bfc6c9e0536515ea","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887220,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21712412","poolId":"0x3ad280c97568a027da5e10bf3e757886fc4e2fa301959d7bb6c296d3e39f30b5","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887270,"tickUpper":887270}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21712424","poolId":"0x3ad280c97568a027da5e10bf3e757886fc4e2fa301959d7bb6c296d3e39f30b5","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887270,"tickUpper":887270}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21714451","poolId":"0x4d2985ed0e6f89fdfea66264f88241db024c75ec656d9b7314ccb759e27d11ca","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887220,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21714596","poolId":"0xdce6394339af00981949f5f3baf27e3610c76326a700af57e4b3e3ae4977f78d","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-196260,"tickUpper":-172260}	{"ok": true, "feeGrowthInside0X128": "407567783745681345803375339345524474572", "feeGrowthInside1X128": "2485415823856182105155819108112"}
{"blockNumber":"21714717","poolId":"0x89afd3b55b0083a46d91b5041ba91075916c4357339cd68800d4d3929371dfa9","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887220,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21714738","poolId":"0xc960e793be79e33514e9b71c6945b8062a2a5fb3f79a7a4a2703d72df0efb80b","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887272,"tickUpper":887272}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21714765","poolId":"0xc960e793be79e33514e9b71c6945b8062a2a5fb3f79a7a4a2703d72df0efb80b","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887272,"tickUpper":887272}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21714864","poolId":"0xdf6c45ce7ee049d6ad2fb392188c53205f2ddd79cbe9ad6487d38c6530ccff5a","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887272,"tickUpper":887272}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21715131","poolId":"0x77b6a53b1693c129dde9736b4c1156b2de2501bdbb17a3d9063b31229ab76495","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-197000,"tickUpper":-195000}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21715137","poolId":"0xfedcf77025296938cbd7eb893b03430887e7509acfe13e1405875ec19edbc87d","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887272,"tickUpper":887272}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21717442","poolId":"0xb66c8a4a60a9287df83c186f3c37204cbb4e3553e28b453f8f3e26f19c1bd835","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":355800,"tickUpper":357600}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21718747","poolId":"0x72331fcb696b0151904c03584b66dc8365bc63f8a144d89a773384e3a579ca73","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887270,"tickUpper":887270}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21719545","poolId":"0xe018f09af38956affdfeab72c2cefbcd4e6fee44d09df7525ec9dba3e51356a5","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-182,"tickUpper":198}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21720473","poolId":"0x21c67e77068de97969ba93d4aab21826d33ca12bb9f565d8496e8fda8a82ca27","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887270,"tickUpper":887270}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21724232","poolId":"0x21c67e77068de97969ba93d4aab21826d33ca12bb9f565d8496e8fda8a82ca27","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887270,"tickUpper":887270}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21726539","poolId":"0xd967702f17f83d907b36e66c9a62eb50ac327432c581d5b273a76519692434be","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-276527,"tickUpper":-276126}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21731688","poolId":"0x21c67e77068de97969ba93d4aab21826d33ca12bb9f565d8496e8fda8a82ca27","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-200310,"tickUpper":-193380}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21731747","poolId":"0x21c67e77068de97969ba93d4aab21826d33ca12bb9f565d8496e8fda8a82ca27","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887270,"tickUpper":887270}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21731791","poolId":"0x053f6a47ccba79e7d5d623173ed6dd5a31cf19c28bae0fb8276f4506295f90da","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":44760,"tickUpper":60840}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21731827","poolId":"0x9a5c1d2f4a7a7962a63259de6fcc1afb1d0aa1abdf5d19c23d22fd78953c5167","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887220,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21731835","poolId":"0x50b00c1a5a8e582ec808e97e71598cd135206a9f9c548eab2ed73659e7ee5fa8","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-200340,"tickUpper":-191160}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21731886","poolId":"0x6f2c0f44eaf487ae23ad43d0886fee2dd959fabf113f13226cbf033b04f8eda8","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887272,"tickUpper":887272}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21731893","poolId":"0x5a3959cba1a671a0896182774d9e09f3ab69d22e0deed524ea9a7a2c811e4e91","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887200,"tickUpper":887200}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21731905","poolId":"0x21c67e77068de97969ba93d4aab21826d33ca12bb9f565d8496e8fda8a82ca27","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-200310,"tickUpper":-193380}	{"ok": true, "feeGrowthInside0X128": "86121336581067483696386710342901316177", "feeGrowthInside1X128": "0"}
{"blockNumber":"21731927","poolId":"0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":75120,"tickUpper":79080}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21731935","poolId":"0x8622c3e1e8fe5152206588057928c6b4ec15da02a44c7c84f06de3e0f8f44c05","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887220,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21731939","poolId":"0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":75120,"tickUpper":79080}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21731951","poolId":"0x8622c3e1e8fe5152206588057928c6b4ec15da02a44c7c84f06de3e0f8f44c05","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887220,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21732009","poolId":"0x70ec616f32d82097a9f886ba7d8ed6cb877ed09c09f7340208d7547af18018fb","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":138180,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21732026","poolId":"0x8622c3e1e8fe5152206588057928c6b4ec15da02a44c7c84f06de3e0f8f44c05","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887220,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21732071","poolId":"0x5428ad03631e264874f5341858cb94e8412a73fb4a92430887628aad1e8a5601","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":235260,"tickUpper":239460}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21732078","poolId":"0x5428ad03631e264874f5341858cb94e8412a73fb4a92430887628aad1e8a5601","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":235260,"tickUpper":239460}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21732093","poolId":"0xa6d987fe2e9e671f1b5786508e29b4e5261ade0d7e1ad5ea3139d85c3afc651b","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":48780,"tickUpper":52020}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21732098","poolId":"0x70ec616f32d82097a9f886ba7d8ed6cb877ed09c09f7340208d7547af18018fb","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":138180,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21732155","poolId":"0x3a79b62f2c821bdcdd6ed0c5054fc61dc28ed78e78a53c9b258b81a013c84844","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":28920,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21732217","poolId":"0x7ae18d03801b88afe43a4064eb58910b24b2cc18de3d60720579f2551ce4583b","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887200,"tickUpper":138200}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21732272","poolId":"0x3a79b62f2c821bdcdd6ed0c5054fc61dc28ed78e78a53c9b258b81a013c84844","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":28920,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21732274","poolId":"0x5f619ddd47912e7b3652b1b22146abca26ae4fcaa7839d62d357a9903ebcf385","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887220,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21732284","poolId":"0x3a79b62f2c821bdcdd6ed0c5054fc61dc28ed78e78a53c9b258b81a013c84844","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":28920,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21732296","poolId":"0xe018f09af38956affdfeab72c2cefbcd4e6fee44d09df7525ec9dba3e51356a5","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-15,"tickUpper":25}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21732350","poolId":"0x5f619ddd47912e7b3652b1b22146abca26ae4fcaa7839d62d357a9903ebcf385","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887220,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21732395","poolId":"0x402ae3ed0d98846a423afb8da763fc195ddabd5cd510ede97f28a542d271fa84","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":99000,"tickUpper":104200}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21732447","poolId":"0x85b34aff7cf092acb063ad190fb1308f12188b491b7d7140601813d4d5b308a9","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":129000,"tickUpper":130200}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21732582","poolId":"0xe392e50d11ff1aca9ecb9931f6330337534891fe368464d18c7ff0880fac27f8","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887220,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21732595","poolId":"0x39c2910dc086dbae7dd8716a9a4528fcdfd44f3be68dbe32e114486dab7e2098","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":139600,"tickUpper":141800}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21732597","poolId":"0x3a79b62f2c821bdcdd6ed0c5054fc61dc28ed78e78a53c9b258b81a013c84844","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-52200,"tickUpper":-52020}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21732614","poolId":"0x63d4571666c193903dafb20773c2f22a8e65af6b31833e9ad6366306ec26dfda","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-153960,"tickUpper":-144120}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21732619","poolId":"0x63d4571666c193903dafb20773c2f22a8e65af6b31833e9ad6366306ec26dfda","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-153960,"tickUpper":-144120}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21732623","poolId":"0x7ae18d03801b88afe43a4064eb58910b24b2cc18de3d60720579f2551ce4583b","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887200,"tickUpper":138200}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21732625","poolId":"0x3a79b62f2c821bdcdd6ed0c5054fc61dc28ed78e78a53c9b258b81a013c84844","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":28920,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21732627","poolId":"0x7ae18d03801b88afe43a4064eb58910b24b2cc18de3d60720579f2551ce4583b","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887200,"tickUpper":138200}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21732907","poolId":"0xfbb174469db075b09b547e34e1734e984346026d8da7f6822953cad22ab3bf13","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-600000,"tickUpper":329700}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21732973","poolId":"0xefb7d7ce98ca4f9bbc3a3346d247ed7e4efadf1094fb3559db5e7de46c349abe","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-94020,"tickUpper":-88020}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21732983","poolId":"0xefb7d7ce98ca4f9bbc3a3346d247ed7e4efadf1094fb3559db5e7de46c349abe","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-94020,"tickUpper":-88020}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21733095","poolId":"0x09e15ba295cd1c0dcae90a32a75606bc9b184987c96b4dd813515adb2ae49e19","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887220,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21733110","poolId":"0x09e15ba295cd1c0dcae90a32a75606bc9b184987c96b4dd813515adb2ae49e19","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887220,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21733215","poolId":"0x242bc76f22b2af074e9ce8bada34e0986079de9cb62d2072b9e09a1ceee741cc","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-265680,"tickUpper":-161880}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "172943174433148301596749938477310"}
{"blockNumber":"21733264","poolId":"0x753fa59c08ce8b3cb786929dee32951ad6163bdba1f7f7c5a01bdd33f26359c4","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887220,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21733269","poolId":"0x242bc76f22b2af074e9ce8bada34e0986079de9cb62d2072b9e09a1ceee741cc","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-265680,"tickUpper":-161880}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "172943174433148301596749938477310"}
{"blockNumber":"21733395","poolId":"0x82d03d11ef461e04ffa7700969df74b0b37fb7871e7bcbfc990d2cf0b0278665","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887200,"tickUpper":887200}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21733399","poolId":"0xe0721749df37203eed8c5f3d950dfa13b89cc46c4bb115896ef4fdf730abb95c","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887220,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21733476","poolId":"0xe0721749df37203eed8c5f3d950dfa13b89cc46c4bb115896ef4fdf730abb95c","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887220,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21733560","poolId":"0xc0b89ab58bbb2884bdacf1353fa5abce070a149b245523e64836c73baf0d5e83","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887220,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21733612","poolId":"0x21c67e77068de97969ba93d4aab21826d33ca12bb9f565d8496e8fda8a82ca27","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-196270,"tickUpper":-195930}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "153378766104824818581331213379"}
{"blockNumber":"21733675","poolId":"0xc0b89ab58bbb2884bdacf1353fa5abce070a149b245523e64836c73baf0d5e83","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887220,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21733677","poolId":"0x72331fcb696b0151904c03584b66dc8365bc63f8a144d89a773384e3a579ca73","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-198080,"tickUpper":-193890}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21733692","poolId":"0x21c67e77068de97969ba93d4aab21826d33ca12bb9f565d8496e8fda8a82ca27","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-196260,"tickUpper":-195880}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21733793","poolId":"0x21a171bb51152f7d1ef4049bab651716339a70f0214744707d3e5481b8a99e13","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887200,"tickUpper":887200}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21733804","poolId":"0x330137c77e613e3a59f3ca45f3bf4cba3476fd63df657bb68029fcbc96372f20","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887220,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21733858","poolId":"0x72331fcb696b0151904c03584b66dc8365bc63f8a144d89a773384e3a579ca73","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-196260,"tickUpper":-192200}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21733864","poolId":"0xcde9918571640fa27e70c0a3687a381b96ae2f33de240540e999e51deb69d0a8","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887220,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21733864","poolId":"0xbbfc275d22c9ca59819644b6f3f1e5f2320025f1a51844cf7439a83ed11f3205","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887220,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21733989","poolId":"0x330137c77e613e3a59f3ca45f3bf4cba3476fd63df657bb68029fcbc96372f20","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887220,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21734074","poolId":"0xbbfc275d22c9ca59819644b6f3f1e5f2320025f1a51844cf7439a83ed11f3205","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887220,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21734160","poolId":"0xbbfc275d22c9ca59819644b6f3f1e5f2320025f1a51844cf7439a83ed11f3205","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-887220,"tickUpper":887220}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
{"blockNumber":"21734168","poolId":"0x68e481eaf747c9be7fcb9802b8ad8d217d36830ae50322cccb21fb1b77ab28f6","stateView":"0x7ffe42c4a5deea5b0fec41c94c136cf115597227","tickLower":-79600,"tickUpper":-76400}	{"ok": true, "feeGrowthInside0X128": "0", "feeGrowthInside1X128": "0"}
